,number,treatment,environment,language,version,display,sonority_avg,place_avg,voice_avg
0,11.0,G-,ˈ#_E,EU POR,1.0,ʒ,2.0,-0.5,0.0
0,11.0,G-,ˈ#_E,WAL,1.0,d̠͡ʒ,3.0,-0.5,0.0
0,11.0,G-,ˈ#_E,VEN,1.0,z̠|ð,2.0,1.25,255.0
0,11.0,G-,ˈ#_E,VAL,1.0,d̠͡ʒ,3.0,-0.5,0.0
0,11.0,G-,ˈ#_E,SCN,1.0,j,0.3333333333333333,-2.0,0.0
0,11.0,G-,ˈ#_E,ROM,1.0,d̠͡ʒ,3.0,-0.5,0.0
0,11.0,G-,ˈ#_E,RMH,1.0,d̠͡ʒ|ʃ,0.0,0.0,0.0
0,11.0,G-,ˈ#_E,QBC FRA,1.0,ʒ,2.0,-0.5,0.0
0,11.0,G-,ˈ#_E,OCC,1.0,̠d̠͡ʒ (d͡z̠),3.0,-0.1666666666666666,0.0
0,11.0,G-,ˈ#_E,ASL,1.0,ʃ,2.0,-0.5,255.0
0,11.0,G-,ˈ#_E,ARO,1.0,d͡z̪,3.0,1.3333333333333333,0.0
0,11.0,G-,ˈ#_E,ARP,1.0,d͡z|ð,2.5,1.5,0.0
0,11.0,G-,ˈ#_E,AND ESP,1.0,ɟ͡ʝ,3.0,-2.0,0.0
0,11.0,G-,ˈ#_E,ARG,1.0,t̠͡ʃ,3.0,-0.5,255.0
0,11.0,G-,ˈ#_E,EU FRA,1.0,ʒ,2.0,-0.5,0.0
0,11.0,G-,ˈ#_E,AMR ESP,1.0,ɟ͡ʝ,3.0,-2.0,0.0
0,11.0,G-,ˈ#_E,CAT,1.0,ʒ,2.0,-0.5,0.0
0,11.0,G-,ˈ#_E,CAS ESP,1.0,ɟ͡ʝ,3.0,-2.0,0.0
0,11.0,G-,ˈ#_E,CAM,1.0,j,0.3333333333333333,-2.0,0.0
0,11.0,G-,ˈ#_E,COR,1.0,ɟ,4.0,-2.0,0.0
0,11.0,G-,ˈ#_E,BR POR,1.0,ʒ,2.0,-0.5,0.0
0,11.0,G-,ˈ#_E,CPN SRD,1.0,d̠͡ʒ,3.0,-0.5,0.0
0,12.0,G-,#_E.ˈ,ARG,1.0,t̠͡ʃ,3.0,-0.5,255.0
0,12.0,G-,#_E.ˈ,AND ESP,1.0,∅,0.0,-0.5,255.0
0,12.0,G-,#_E.ˈ,AMR ESP,1.0,∅,0.0,-0.5,255.0
0,12.0,G-,#_E.ˈ,CAT,1.0,ʒ,2.0,-0.5,0.0
0,12.0,G-,#_E.ˈ,CAS ESP,1.0,∅,0.0,-0.5,255.0
0,12.0,G-,#_E.ˈ,CAM,1.0,j,0.3333333333333333,-2.0,0.0
0,12.0,G-,#_E.ˈ,BR POR,1.0,ʒ,2.0,-0.5,0.0
0,12.0,G-,#_E.ˈ,BAL,1.0,ʒ,2.0,-0.5,0.0
0,12.0,G-,#_E.ˈ,ASL,1.0,ʃ,2.0,-0.5,255.0
0,12.0,G-,#_E.ˈ,GAL,1.0,ʃ,2.0,-0.5,255.0
0,12.0,G-,#_E.ˈ,EU POR,1.0,ʒ,2.0,-0.5,0.0
0,12.0,G-,#_E.ˈ,EU FRA,1.0,ʒ,2.0,-0.5,0.0
0,12.0,G-,#_E.ˈ,WAL,1.0,d̠͡ʒ,3.0,-0.5,0.0
0,12.0,G-,#_E.ˈ,VEN,1.0,z̠|ð,2.0,1.25,255.0
0,12.0,G-,#_E.ˈ,ROM,1.0,d̠͡ʒ,3.0,-0.5,0.0
0,12.0,G-,#_E.ˈ,QBC FRA,1.0,ʒ,2.0,-0.5,0.0
0,12.0,G-,#_E.ˈ,ITA,1.0,d̠͡ʒ,3.0,-0.5,0.0
0,12.0,G-,#_E.ˈ,LAT,1.0,ɡ,4.0,-3.0,0.0
0,12.0,G-,#_E.ˈ,ARO,1.0,d͡z̪,3.0,1.3333333333333333,0.0
0,12.0,G-,#_E.ˈ,ARP,1.0,d͡z|ð,2.5,1.5,0.0
0,12.0,G-,#_E.ˈ,LOG SRD,1.0,ɡ,4.0,-3.0,0.0
0,12.0,G-,#_E.ˈ,OCC,1.0,̠d̠͡ʒ (d͡z̠),3.0,-0.1666666666666666,0.0
0,12.0,G-,#_E.ˈ,LIG,1.0,z (d͡z),2.333333333333333,1.0,0.0
0,12.0,G-,#_E.ˈ,LMO,1.0,d̠͡ʒ|z,2.5,0.25,0.0
0,12.0,G-,#_E.ˈ,GAS OCC,1.0,ʒ,2.0,-0.5,0.0
0,12.0,G-,#_E.ˈ,COR,1.0,ɟ,4.0,-2.0,0.0
0,12.0,G-,#_E.ˈ,VAL,1.0,d̠͡ʒ,3.0,-0.5,0.0
0,12.0,G-,#_E.ˈ,SCN,1.0,j,0.3333333333333333,-2.0,0.0
0,12.0,G-,#_E.ˈ,CPN SRD,1.0,d̠͡ʒ,3.0,-0.5,0.0
0,13.0,G-,#_a,WAL,1.0,d̠͡ʒ,3.0,-0.5,0.0
0,13.0,G-,#_a,RMH,1.0,ɟ|d̠͡ʒ,3.5,-1.25,0.0
0,13.0,G-,#_a,ROM,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,ASL,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,ARP,1.0,d͡z|ð,2.5,1.5,0.0
0,13.0,G-,#_a,EU FRA,1.0,ʒ,2.0,-0.5,0.0
0,13.0,G-,#_a,CPN SRD,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,AMR ESP,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,AND ESP,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,ARG,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,ARO,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,CAM,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,CAS ESP,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,CAT,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,COR,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,SCN,1.0,ɡ|j,2.1666666666666665,-2.5,0.0
0,13.0,G-,#_a,VAL,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,VEN,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,LOG SRD,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,EU POR,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,OCC,1.0,ɡ (d͡z),3.6666666666666665,2.333333333333333,0.0
0,13.0,G-,#_a,QBC FRA,1.0,ʒ,2.0,-0.5,0.0
0,13.0,G-,#_a,LAT,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,ITA,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,GAS OCC,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,GAL,1.0,ɡ (ħ),3.333333333333333,-3.6666666666666665,85.0
0,13.0,G-,#_a,BR POR,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,BAL,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,LMO,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,LIG,1.0,ɡ,4.0,-3.0,0.0
0,13.0,G-,#_a,FUR,1.0,ɟ|d̠͡ʒ,3.5,-1.25,0.0
0,14.0,G-,#_O,CAS ESP,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,CAT,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,CPN SRD,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,EU FRA,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,LAT,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,ITA,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,GAS OCC,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,LIG,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,BR POR,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,LOG SRD,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,LMO,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,CAM,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,GAL,1.0,ɡ (ħ),3.333333333333333,-3.6666666666666665,85.0
0,14.0,G-,#_O,BAL,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,ARP,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,ASL,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,AND ESP,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,ARG,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,QBC FRA,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,FUR,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,OCC,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,WAL,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,VEN,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,VAL,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,SCN,1.0,ɡ|j,2.1666666666666665,-2.5,0.0
0,14.0,G-,#_O,ROM,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,RMH,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,COR,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,EU POR,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,ARO,1.0,ɡ,4.0,-3.0,0.0
0,14.0,G-,#_O,AMR ESP,1.0,ɡ,4.0,-3.0,0.0
0,15.0,N-,#_E,CAS ESP,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,EU POR,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,EU FRA,1.0,n̪,1.5,1.67,0.0
0,15.0,N-,#_E,CAT,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,COR,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,ARO,1.0,n̪,1.5,1.67,0.0
0,15.0,N-,#_E,AMR ESP,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,ARG,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,AND ESP,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,ASL,1.0,n|ɲ,1.5,-0.625,0.0
0,15.0,N-,#_E,ARP,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,BAL,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,ABR,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,CPN SRD,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,LMO,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,BR POR,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,LOG SRD,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,QBC FRA,1.0,n̪,1.5,1.67,0.0
0,15.0,N-,#_E,RMH,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,ROM,1.0,n̪,1.5,1.67,0.0
0,15.0,N-,#_E,SCN,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,PGL,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,OCC,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,WAL,1.0,n̪,1.5,1.67,0.0
0,15.0,N-,#_E,CAM,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,GAS OCC,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,ITA,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,LAT,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,LIG,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,GAL,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,FUR,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,VEN,1.0,n,1.5,0.75,0.0
0,15.0,N-,#_E,VAL,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",SCN,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",VAL,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",EU POR,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",FUR,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",GAL,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",GAS OCC,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",COR,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",CAT,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",LAT,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",ITA,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",ROM,1.0,n̪,1.5,1.67,0.0
0,16.0,N-,"#_{a,O}",RMH,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",PGL,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",QBC FRA,1.0,n̪,1.5,1.67,0.0
0,16.0,N-,"#_{a,O}",LOG SRD,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",OCC,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",LIG,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",LMO,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",BAL,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",BR POR,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",CAM,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",CAS ESP,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",EU FRA,1.0,n̪,1.5,1.67,0.0
0,16.0,N-,"#_{a,O}",CPN SRD,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",VEN,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",ABR,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",ASL,1.0,n|ɲ,1.5,-0.625,0.0
0,16.0,N-,"#_{a,O}",ARP,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",ARO,1.0,n̪,1.5,1.67,0.0
0,16.0,N-,"#_{a,O}",ARG,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",AND ESP,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",AMR ESP,1.0,n,1.5,0.75,0.0
0,16.0,N-,"#_{a,O}",WAL,1.0,n̪,1.5,1.67,0.0
0,16.5,M-,#_,COR,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,GAS OCC,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,CPN SRD,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,ITA,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,ASL,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,LIG,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,GAL,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,BR POR,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,PGL,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,QBC FRA,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,BAL,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,RMH,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,EU FRA,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,SCN,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,ROM,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,ARG,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,ABR,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,AMR ESP,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,AND ESP,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,CAT,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,CAM,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,CAS ESP,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,LAT,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,ARP,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,ARO,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,OCC,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,LOG SRD,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,EU POR,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,LMO,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,FUR,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,VEN,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,VAL,1.0,m,1.5,3.0,0.0
0,16.5,M-,#_,WAL,1.0,m,1.5,3.0,0.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",CAS ESP,1.0,ɸ|f,2.0,2.75,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",BAL,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",COR,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",CAT,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",BR POR,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",AMR ESP,1.0,ɸ|f,2.0,2.75,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",ARG,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",ARO,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",ITA,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",GAS OCC,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",GAL,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",AND ESP,1.0,ɸ|f,2.0,2.75,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",ABR,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",ASL,1.0,f (h),2.0,-0.1666666666666666,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",QBC FRA,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",LOG SRD,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",OCC,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",PGL,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",ROM,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",RMH,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",CPN SRD,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",LMO,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",ARP,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",LAT,1.0,ɸ|f,2.0,2.75,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",EU FRA,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",VEN,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",VAL,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",FUR,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",EU POR,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",CAM,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",LIG,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",SCN,1.0,f,2.0,2.5,255.0
0,17.0,F-,"ˈ#_{ĕ,ŏ}",WAL,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",BAL,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",ASL,1.0,f (h),2.0,-0.1666666666666666,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",FUR,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",GAS OCC,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",GAL,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",LAT,1.0,ɸ|f,2.0,2.75,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",ARG,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",COR,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",PGL,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",ARO,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",LIG,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",LMO,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",ITA,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",EU POR,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",EU FRA,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",ARP,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",CPN SRD,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",CAT,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",CAS ESP,1.0,∅,0.0,-6.0,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",CAM,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",BR POR,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",LOG SRD,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",OCC,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",QBC FRA,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",VEN,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",WAL,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",VAL,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",SCN,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",ROM,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",AMR ESP,1.0,∅,0.0,-6.0,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",ABR,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",RMH,1.0,f,2.0,2.5,255.0
0,18.0,F-,"#_{a,ē,i,ō,u}",AND ESP,1.0,h|,1.0,-6.0,255.0
0,19.0,V-,#_E,OCC,1.0,b|v,3.0,2.75,0.0
0,19.0,V-,#_E,EU FRA,1.0,v,2.0,2.5,0.0
0,19.0,V-,#_E,ITA,1.0,v,2.0,2.5,0.0
0,19.0,V-,#_E,VEN,1.0,v,2.0,2.5,0.0
0,19.0,V-,#_E,LMO,1.0,v,2.0,2.5,0.0
0,19.0,V-,#_E,LOG SRD,1.0,b,4.0,3.0,0.0
0,19.0,V-,#_E,ARP,1.0,v,2.0,2.5,0.0
0,19.0,V-,#_E,ASL,1.0,b,4.0,3.0,0.0
0,19.0,V-,#_E,BAL,1.0,v,2.0,2.5,0.0
0,19.0,V-,#_E,QBC FRA,1.0,v,2.0,2.5,0.0
0,19.0,V-,#_E,ROM,1.0,v,2.0,2.5,0.0
0,19.0,V-,#_E,LAT,1.0,w,0.3333333333333333,0.0,0.0
0,19.0,V-,#_E,CPN SRD,1.0,b,4.0,3.0,0.0
0,19.0,V-,#_E,CAT,1.0,b,4.0,3.0,0.0
0,19.0,V-,#_E,GAS OCC,1.0,b,4.0,3.0,0.0
0,19.0,V-,#_E,VAL,1.0,v,2.0,2.5,0.0
0,19.0,V-,#_E,EU POR,1.0,v (b),2.5,2.625,0.0
0,19.0,V-,#_E,GAL,1.0,b,4.0,3.0,0.0
0,19.0,V-,#_E,AND ESP,1.0,b,4.0,3.0,0.0
0,19.0,V-,#_E,SCN,1.0,v,2.0,2.5,0.0
0,19.0,V-,#_E,BR POR,1.0,v,2.0,2.5,0.0
0,19.0,V-,#_E,ARO,1.0,v,2.0,2.5,0.0
0,19.0,V-,#_E,AMR ESP,1.0,b,4.0,3.0,0.0
0,19.0,V-,#_E,CAS ESP,1.0,b,4.0,3.0,0.0
0,19.0,V-,#_E,CAM,1.0,v,2.0,2.5,0.0
0,20.0,V-,"#_{a,O}",VAL,1.0,v,2.0,2.5,0.0
0,20.0,V-,"#_{a,O}",ROM,1.0,v,2.0,2.5,0.0
0,20.0,V-,"#_{a,O}",SCN,1.0,v,2.0,2.5,0.0
0,20.0,V-,"#_{a,O}",BAL,1.0,v,2.0,2.5,0.0
0,20.0,V-,"#_{a,O}",CAM,1.0,v,2.0,2.5,0.0
0,20.0,V-,"#_{a,O}",BR POR,1.0,v,2.0,2.5,0.0
0,20.0,V-,"#_{a,O}",QBC FRA,1.0,v,2.0,2.5,0.0
0,20.0,V-,"#_{a,O}",LOG SRD,1.0,b,4.0,3.0,0.0
0,20.0,V-,"#_{a,O}",LMO,1.0,v,2.0,2.5,0.0
0,20.0,V-,"#_{a,O}",ITA,1.0,v,2.0,2.5,0.0
0,20.0,V-,"#_{a,O}",LAT,1.0,w,0.3333333333333333,0.0,0.0
0,20.0,V-,"#_{a,O}",CPN SRD,1.0,b,4.0,3.0,0.0
0,20.0,V-,"#_{a,O}",CAT,1.0,b,4.0,3.0,0.0
0,20.0,V-,"#_{a,O}",CAS ESP,1.0,b,4.0,3.0,0.0
0,20.0,V-,"#_{a,O}",EU FRA,1.0,v,2.0,2.5,0.0
0,20.0,V-,"#_{a,O}",AND ESP,1.0,b,4.0,3.0,0.0
0,20.0,V-,"#_{a,O}",AMR ESP,1.0,b,4.0,3.0,0.0
0,20.0,V-,"#_{a,O}",EU POR,1.0,v (b),2.5,2.625,0.0
0,20.0,V-,"#_{a,O}",ARO,1.0,v,2.0,2.5,0.0
0,20.0,V-,"#_{a,O}",ASL,1.0,b,4.0,3.0,0.0
0,20.0,V-,"#_{a,O}",ARP,1.0,v,2.0,2.5,0.0
0,20.0,V-,"#_{a,O}",OCC,1.0,b|v,3.0,2.75,0.0
0,20.0,V-,"#_{a,O}",VEN,1.0,v,2.0,2.5,0.0
0,20.0,V-,"#_{a,O}",GAL,1.0,b,4.0,3.0,0.0
0,20.0,V-,"#_{a,O}",GAS OCC,1.0,b,4.0,3.0,0.0
0,21.0,S-,ˈ#_E,AMR ESP,1.0,s,2.0,1.0,255.0
